line,destination,direction,time
BL-1,BL01,1,360
BL-2,BL23,0,362
BL-2,BL23,0,367
BL-1,BL01,1,368
BL-2,BL23,0,372
BL-1,BL01,1,377
BL-1,BL23,0,377
BL-1,BL01,1,382
BL-1,BL23,0,384
BL-1,BL01,1,388
BL-2,BL23,0,388
BL-1,BL23,0,392
BL-1,BL01,1,394
BL-1,BL23,0,398
BL-1,BL01,1,402
BL-1,BL23,0,405
BL-1,BL01,1,407
BL-2,BL23,0,410
BL-1,BL01,1,411
BL-1,BL23,0,413
BL-2,BL23,0,417
BL-1,BL01,1,418
BL-1,BL23,0,421
BL-1,BL01,1,424
BL-2,BL23,0,424
BL-1,BL23,0,427
BL-1,BL01,1,430
BL-2,BL23,0,430
BL-1,BL23,0,433
BL-1,BL01,1,436
BL-2,BL23,0,436
BL-1,BL01,1,439
BL-1,BL23,0,439
BL-1,BL01,1,442
BL-2,BL23,0,443
BL-2,BL05,1,445
BL-1,BL23,0,446
BL-1,BL01,1,448
BL-1,BL01,1,450
BL-2,BL23,0,450
BL-1,BL23,0,452
BL-2,BL05,1,454
BL-2,BL23,0,455
BL-1,BL01,1,458
BL-1,BL23,0,459
BL-2,BL23,0,461
BL-2,BL05,1,462
BL-1,BL23,0,463
BL-1,BL01,1,464
BL-2,BL23,0,466
BL-1,BL01,1,467
BL-1,BL23,0,468
BL-2,BL05,1,470
BL-2,BL23,0,470
BL-1,BL01,1,472
BL-1,BL23,0,472
BL-2,BL23,0,474
BL-2,BL05,1,475
BL-1,BL23,0,476
BL-1,BL01,1,477
BL-2,BL21,0,479
BL-1,BL01,1,481
BL-1,BL23,0,481
BL-2,BL23,0,483
BL-2,BL05,1,484
BL-1,BL23,0,485
BL-1,BL01,1,487
BL-2,BL21,0,487
BL-1,BL23,0,489
BL-2,BL05,1,491
BL-2,BL23,0,492
BL-1,BL01,1,494
BL-1,BL23,0,494
BL-2,BL21,0,496
BL-2,BL05,1,497
BL-1,BL23,0,498
BL-2,BL23,0,500
BL-1,BL01,1,501
BL-1,BL23,0,502
BL-2,BL05,1,505
BL-2,BL21,0,505
BL-1,BL01,1,507
BL-1,BL23,0,507
BL-2,BL23,0,509
BL-2,BL05,1,511
BL-1,BL23,0,511
BL-2,BL21,0,513
BL-1,BL01,1,514
BL-1,BL23,0,515
