line,destination,direction,time
BL-1,BL01,1,365
BL-2,BL23,0,365
BL-2,BL23,0,371
BL-1,BL01,1,373
BL-2,BL23,0,376
BL-1,BL01,1,378
BL-1,BL23,0,381
BL-1,BL01,1,385
BL-1,BL23,0,388
BL-1,BL01,1,391
BL-2,BL23,0,391
BL-1,BL23,0,395
BL-1,BL01,1,399
BL-1,BL23,0,402
BL-1,BL01,1,404
BL-1,BL01,1,408
BL-1,BL23,0,409
BL-1,BL01,1,414
BL-2,BL23,0,414
BL-1,BL23,0,417
BL-1,BL01,1,420
BL-2,BL23,0,421
BL-1,BL23,0,425
BL-1,BL01,1,426
BL-2,BL23,0,428
BL-1,BL23,0,431
BL-1,BL01,1,432
BL-2,BL23,0,434
BL-1,BL01,1,435
BL-1,BL23,0,436
BL-1,BL01,1,439
BL-2,BL23,0,440
BL-2,BL05,1,441
BL-1,BL23,0,443
BL-1,BL01,1,444
BL-2,BL23,0,446
BL-1,BL01,1,447
BL-2,BL05,1,450
BL-1,BL23,0,450
BL-2,BL23,0,453
BL-1,BL01,1,455
BL-1,BL23,0,456
BL-2,BL05,1,458
BL-2,BL23,0,459
BL-1,BL01,1,460
BL-1,BL23,0,462
BL-1,BL01,1,463
BL-2,BL23,0,465
BL-2,BL05,1,467
BL-1,BL23,0,467
BL-1,BL01,1,469
BL-2,BL23,0,470
BL-2,BL05,1,471
BL-1,BL23,0,472
BL-1,BL01,1,473
BL-2,BL23,0,474
BL-1,BL23,0,476
BL-1,BL01,1,477
BL-2,BL23,0,478
BL-2,BL05,1,480
BL-1,BL23,0,480
BL-2,BL21,0,483
BL-1,BL01,1,484
BL-1,BL23,0,485
BL-2,BL05,1,487
BL-2,BL23,0,487
BL-1,BL23,0,490
BL-1,BL01,1,491
BL-2,BL21,0,492
BL-2,BL05,1,493
BL-1,BL23,0,494
BL-2,BL23,0,496
BL-1,BL01,1,497
BL-1,BL23,0,498
BL-2,BL21,0,500
BL-2,BL05,1,501
BL-1,BL23,0,502
BL-1,BL01,1,504
BL-2,BL23,0,504
BL-1,BL23,0,506
BL-2,BL05,1,507
BL-2,BL21,0,509
BL-1,BL01,1,510
BL-1,BL23,0,511
BL-2,BL23,0,513
BL-2,BL05,1,514
BL-1,BL23,0,515
BL-1,BL01,1,517
BL-2,BL21,0,517
BL-2,BL05,1,519
BL-1,BL23,0,519
BL-1,BL01,1,521
BL-2,BL23,0,522
BL-2,BL05,1,524
BL-1,BL23,0,524
BL-1,BL01,1,526
BL-2,BL21,0,526
BL-2,BL05,1,529
BL-2,BL23,0,529
BL-1,BL01,1,531
BL-1,BL23,0,532
BL-2,BL05,1,533
BL-2,BL23,0,536
BL-1,BL01,1,537
BL-1,BL23,0,539
BL-2,BL05,1,540
BL-1,BL01,1,542
BL-2,BL23,0,542
BL-2,BL05,1,545
BL-1,BL23,0,545
BL-1,BL01,1,547
BL-2,BL23,0,549
BL-1,BL01,1,550
BL-1,BL23,0,552
BL-2,BL05,1,553
BL-2,BL23,0,555
BL-1,BL01,1,556
BL-1,BL23,0,558
BL-1,BL01,1,559
BL-2,BL23,0,562
BL-1,BL01,1,563
BL-2,BL05,1,565
BL-1,BL23,0,565
BL-2,BL23,0,568
BL-1,BL01,1,569
BL-1,BL23,0,571
BL-1,BL01,1,572
BL-2,BL05,1,575
BL-2,BL23,0,575
BL-1,BL23,0,578
BL-1,BL01,1,579
BL-2,BL21,0,581
BL-1,BL01,1,582
BL-1,BL23,0,584
BL-2,BL05,1,585
BL-1,BL23,0,588
BL-1,BL01,1,589
BL-1,BL01,1,592
BL-1,BL23,0,592
BL-2,BL05,1,595
BL-1,BL23,0,597
BL-1,BL01,1,598
BL-2,BL05,1,601
BL-1,BL23,0,601
BL-1,BL01,1,605
BL-1,BL23,0,606
BL-2,BL05,1,608
BL-1,BL23,0,610
BL-1,BL01,1,611
BL-2,BL05,1,614
BL-1,BL23,0,615
BL-1,BL01,1,617
BL-1,BL23,0,619
BL-2,BL05,1,620
BL-1,BL01,1,624
BL-1,BL23,0,624
BL-2,BL05,1,628
BL-1,BL23,0,628
BL-1,BL01,1,633
BL-1,BL23,0,633
BL-2,BL05,1,637
BL-1,BL23,0,637
BL-1,BL01,1,642
BL-1,BL23,0,642
BL-2,BL05,1,646
BL-1,BL23,0,646
BL-1,BL01,1,651
BL-2,BL23,0,651
BL-2,BL05,1,655
BL-1,BL23,0,655
BL-1,BL01,1,660
BL-2,BL23,0,660
BL-2,BL05,1,664
BL-1,BL23,0,664
BL-1,BL01,1,669
BL-2,BL23,0,669
BL-2,BL05,1,673
BL-1,BL23,0,673
BL-1,BL01,1,678
BL-2,BL23,0,678
BL-2,BL05,1,682
BL-1,BL23,0,682
BL-1,BL01,1,687
BL-2,BL23,0,687
BL-2,BL05,1,691
BL-1,BL23,0,691
BL-1,BL01,1,696
BL-2,BL23,0,696
BL-2,BL05,1,700
BL-1,BL23,0,700
BL-1,BL01,1,705
BL-2,BL23,0,705
BL-2,BL05,1,709
BL-1,BL23,0,709
BL-1,BL01,1,714
BL-2,BL23,0,714
BL-2,BL05,1,718
BL-1,BL23,0,718
BL-1,BL01,1,723
BL-2,BL23,0,723
BL-2,BL05,1,727
BL-1,BL23,0,727
BL-1,BL01,1,732
BL-2,BL23,0,732
BL-2,BL05,1,736
BL-1,BL23,0,736
BL-1,BL01,1,741
BL-2,BL23,0,741
BL-2,BL05,1,745
BL-1,BL23,0,745
BL-1,BL01,1,750
BL-2,BL23,0,750
BL-2,BL05,1,754
BL-1,BL23,0,754
BL-1,BL01,1,759
BL-2,BL23,0,759
BL-2,BL05,1,763
BL-1,BL23,0,763
BL-1,BL01,1,768
BL-2,BL23,0,768
BL-2,BL05,1,772
BL-1,BL23,0,772
BL-1,BL01,1,777
BL-2,BL23,0,777
BL-2,BL05,1,781
BL-1,BL23,0,781
BL-1,BL01,1,786
BL-2,BL23,0,786
BL-2,BL05,1,790
BL-1,BL23,0,790
BL-1,BL01,1,795
BL-2,BL23,0,795
BL-2,BL05,1,799
BL-1,BL23,0,799
BL-1,BL01,1,804
BL-2,BL23,0,804
BL-2,BL05,1,808
BL-1,BL23,0,808
BL-1,BL01,1,813
BL-2,BL23,0,813
BL-2,BL05,1,817
BL-1,BL23,0,817
BL-1,BL01,1,822
BL-2,BL23,0,822
BL-2,BL05,1,826
BL-1,BL23,0,826
BL-1,BL01,1,831
BL-2,BL23,0,831
BL-2,BL05,1,835
BL-1,BL23,0,835
BL-1,BL01,1,840
BL-2,BL23,0,840
