line,destination,direction,time
BL-2,BL23,0,360
BL-1,BL01,1,363
BL-2,BL23,0,365
BL-1,BL01,1,370
BL-2,BL23,0,371
BL-1,BL01,1,376
BL-2,BL23,0,380
BL-1,BL01,1,384
BL-2,BL23,0,386
BL-1,BL01,1,389
BL-2,BL23,0,391
BL-1,BL01,1,392
BL-1,BL23,0,396
BL-1,BL01,1,399
BL-1,BL23,0,403
BL-1,BL01,1,405
BL-2,BL23,0,406
BL-1,BL01,1,411
BL-1,BL23,0,411
BL-1,BL01,1,417
BL-1,BL23,0,419
BL-1,BL01,1,420
BL-1,BL01,1,424
BL-1,BL23,0,424
BL-2,BL05,1,426
BL-1,BL01,1,429
BL-2,BL23,0,430
BL-1,BL01,1,431
BL-1,BL23,0,433
BL-2,BL05,1,435
BL-2,BL23,0,436
BL-1,BL01,1,438
BL-1,BL23,0,439
BL-2,BL05,1,442
BL-1,BL01,1,444
BL-2,BL23,0,444
BL-1,BL23,0,446
BL-1,BL01,1,448
BL-2,BL23,0,449
BL-2,BL05,1,451
BL-1,BL23,0,452
BL-1,BL01,1,453
BL-2,BL05,1,456
BL-2,BL23,0,456
BL-1,BL01,1,458
BL-1,BL23,0,459
BL-1,BL01,1,462
BL-2,BL23,0,462
BL-2,BL05,1,465
BL-1,BL23,0,465
BL-1,BL01,1,469
BL-2,BL23,0,469
BL-2,BL05,1,472
BL-1,BL23,0,472
BL-1,BL01,1,475
BL-2,BL23,0,475
BL-2,BL05,1,478
BL-1,BL23,0,479
BL-2,BL23,0,481
BL-1,BL01,1,482
BL-1,BL23,0,483
BL-2,BL05,1,485
BL-2,BL23,0,486
BL-1,BL23,0,488
BL-1,BL01,1,489
BL-2,BL23,0,490
BL-2,BL05,1,492
BL-1,BL23,0,492
BL-2,BL23,0,494
BL-1,BL01,1,495
BL-1,BL23,0,496
BL-2,BL05,1,498
BL-2,BL21,0,499
BL-1,BL23,0,501
BL-1,BL01,1,502
BL-2,BL23,0,503
BL-2,BL05,1,504
BL-1,BL23,0,505
BL-1,BL01,1,506
BL-2,BL21,0,507
BL-2,BL05,1,509
BL-1,BL23,0,509
BL-1,BL01,1,511
BL-2,BL23,0,512
BL-2,BL05,1,513
BL-1,BL23,0,514
BL-1,BL01,1,515
BL-2,BL21,0,516
BL-2,BL05,1,518
BL-1,BL23,0,518
BL-2,BL23,0,520
BL-1,BL01,1,521
BL-1,BL23,0,522
BL-2,BL05,1,524
BL-2,BL21,0,525
BL-1,BL01,1,527
BL-1,BL23,0,527
BL-2,BL23,0,529
BL-2,BL05,1,530
BL-1,BL23,0,531
BL-1,BL01,1,532
BL-2,BL21,0,533
BL-1,BL01,1,535
BL-1,BL23,0,535
BL-2,BL05,1,537
BL-2,BL23,0,538
BL-1,BL23,0,540
BL-1,BL01,1,541
BL-2,BL21,0,542
BL-1,BL01,1,544
BL-2,BL23,0,546
BL-1,BL01,1,547
BL-1,BL23,0,549
BL-2,BL05,1,550
BL-2,BL23,0,552
BL-1,BL01,1,554
BL-1,BL23,0,555
BL-1,BL01,1,556
BL-2,BL05,1,559
BL-2,BL23,0,559
BL-1,BL23,0,562
BL-1,BL01,1,563
BL-2,BL23,0,565
BL-1,BL01,1,566
BL-1,BL23,0,568
BL-2,BL05,1,570
BL-2,BL23,0,572
BL-1,BL01,1,573
BL-1,BL23,0,575
BL-1,BL01,1,576
BL-2,BL23,0,578
BL-2,BL05,1,580
BL-1,BL23,0,581
BL-1,BL01,1,583
BL-2,BL23,0,584
BL-2,BL05,1,586
BL-1,BL23,0,587
BL-1,BL01,1,589
BL-2,BL23,0,591
BL-2,BL05,1,593
BL-1,BL23,0,594
BL-1,BL01,1,596
BL-2,BL21,0,597
BL-2,BL05,1,599
BL-1,BL01,1,601
BL-1,BL23,0,601
BL-2,BL05,1,604
BL-1,BL23,0,604
BL-1,BL01,1,607
BL-1,BL23,0,609
BL-2,BL05,1,612
BL-1,BL23,0,613
BL-1,BL01,1,616
BL-1,BL23,0,618
BL-2,BL05,1,621
BL-1,BL23,0,622
BL-1,BL01,1,625
BL-1,BL23,0,627
BL-2,BL05,1,630
BL-1,BL23,0,631
BL-1,BL01,1,634
BL-1,BL23,0,636
BL-2,BL05,1,639
BL-1,BL23,0,640
BL-1,BL01,1,643
BL-1,BL23,0,645
BL-2,BL05,1,648
BL-1,BL23,0,649
BL-1,BL01,1,652
BL-1,BL23,0,654
BL-2,BL05,1,657
BL-1,BL23,0,658
BL-1,BL01,1,661
BL-1,BL23,0,663
BL-2,BL05,1,666
BL-2,BL23,0,667
BL-1,BL01,1,670
BL-1,BL23,0,672
BL-2,BL05,1,675
BL-2,BL23,0,676
